,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
5869,Mali,1970.0,,0.104,0.098,0.085,0.038,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.771,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,403.437,0.682,,0.0,0.0
5870,Mali,1971.0,-600000.0,0.104,0.098,0.085,0.038,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.771,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,408.307,0.68,,0.0,0.0
5871,Mali,1972.0,3399999.9,0.104,0.098,0.085,0.038,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.771,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,403.275,0.661,,0.0,0.0
5872,Mali,1973.0,600000.0,0.104,0.098,0.085,0.038,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.771,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,400.3,0.644,,0.0,0.0
5873,Mali,1974.0,-150000.0,0.104,0.096,0.093,0.038,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.771,0.929,0.868,0.729,0.888,0.48,0.323,0.8,0.583,0.382,,,,,,,401.36,0.635,,0.0,0.0
5874,Mali,1975.0,2613001.8263408,0.107,0.098,0.085,0.039,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.769,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,433.336,0.671,,0.0,0.0
5875,Mali,1976.0,2573754.87707782,0.107,0.098,0.085,0.039,0.143,0.705,-0.415,-0.173,0.16,Closed Autocracy,0.769,0.929,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,477.764,0.72,,0.0,0.074
5876,Mali,1977.0,3052755.44136922,0.105,0.097,0.085,0.038,0.142,0.705,-0.415,0.57,0.264,Closed Autocracy,0.763,0.901,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,506.014,0.747,,0.0,0.083
5877,Mali,1978.0,-886305.366909783,0.105,0.097,0.085,0.038,0.142,0.705,-0.415,0.57,0.264,Closed Autocracy,0.763,0.901,0.868,0.729,0.888,0.48,0.334,0.8,0.583,0.382,,,,,,,516.33,0.752,,0.0,0.103
5878,Mali,1979.0,3060000.0,0.117,0.103,0.087,0.04,0.146,0.705,-0.415,0.57,0.264,Closed Autocracy,0.805,0.855,0.861,0.719,0.888,0.48,0.334,0.8,0.583,0.4,,,,,,,553.125,0.789,,0.0,0.743
5879,Mali,1980.0,2366532.81013673,0.128,0.111,0.09,0.061,0.148,0.705,-0.415,0.57,0.264,Closed Autocracy,0.803,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.43,,,,,,,549.983,0.77,,0.0,2.552
5880,Mali,1981.0,3680103.97992036,0.191,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.264,Closed Autocracy,0.803,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.43,,,,,,,565.487,0.772,,0.0,2.718
5881,Mali,1982.0,1521577.86376028,0.191,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.802,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.452,,,,,,,575.373,0.766,,0.0,1.663
5882,Mali,1983.0,3149060.49491759,0.19,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.8,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.452,,,,,,,586.604,0.768,,0.0,1.77
5883,Mali,1984.0,10069648.421692,0.19,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.8,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.452,,,,,,,605.067,0.779,,0.0,1.704
5884,Mali,1985.0,2893628.24870677,0.19,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.803,0.811,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.452,,,,,,,664.284,0.83,,0.0,1.623
5885,Mali,1986.0,-8374099.22913333,0.191,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.806,0.807,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.447,,,,,,,703.243,0.862,,0.0,2.32
5886,Mali,1987.0,-5989287.91098446,0.193,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.806,0.807,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.478,,,,,,,702.465,0.854,,0.0,3.748
5887,Mali,1988.0,7050570.95296409,0.197,0.128,0.105,0.075,0.167,0.705,-0.415,0.108,0.148,Closed Autocracy,0.803,0.805,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.5,,,,,,,699.667,0.842,,0.0,9.002
5888,Mali,1989.0,6363470.80392176,0.196,0.127,0.105,0.074,0.167,0.705,0.092,0.108,0.27,Closed Autocracy,0.8,0.804,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.5,,,,,,,738.478,0.872,-0.077,0.0,8.248
5889,Mali,1990.0,5729716.32402687,0.201,0.145,0.105,0.14,0.173,0.705,0.092,1.279,2.832,Closed Autocracy,0.764,0.777,0.824,0.703,0.855,0.48,0.362,0.827,0.608,0.544,,,,,,,823.835,0.941,0.606,0.0,13.403
5890,Mali,1991.0,1205216.85000779,0.208,0.154,0.134,0.205,0.192,-1.01,0.715,1.279,2.832,Closed Autocracy,0.654,0.648,0.74,0.661,0.74,0.415,0.47,0.827,0.608,0.709,,,,,,,894.436,0.984,1.8,0.0,11.137
5891,Mali,1992.0,-21874496.9945479,0.47,0.348,0.333,0.435,0.342,-1.01,0.715,2.273,2.085,Electoral Autocracy,0.526,0.524,0.744,0.767,0.713,0.686,0.507,0.843,0.677,0.873,,,,,,,900.646,0.97,-6.243,0.0,11.622
5892,Mali,1993.0,4061271.09744007,0.591,0.43,0.409,0.502,0.395,-1.01,0.715,2.273,2.085,Electoral Democracy,0.511,0.527,0.749,0.797,0.713,0.774,0.479,0.843,0.677,0.873,,,,,,,943.48,0.989,-0.264,0.0,11.123
5893,Mali,1994.0,17416999.6681669,0.591,0.43,0.409,0.502,0.395,-1.01,0.347,2.273,2.085,Electoral Democracy,0.511,0.527,0.749,0.797,0.713,0.774,0.479,0.843,0.677,0.873,,,,,,,988.002,1.007,23.177,0.0,12.78
5894,Mali,1995.0,111429781.431379,0.591,0.426,0.409,0.502,0.398,0.254,0.347,1.101,0.62,Electoral Democracy,0.53,0.527,0.749,0.797,0.713,0.774,0.468,0.843,0.677,0.873,,,,,,,1110.694,1.083,13.442,0.0,15.225
5895,Mali,1996.0,27209332.1745828,0.591,0.426,0.415,0.502,0.401,0.254,0.347,1.101,0.62,Electoral Democracy,0.53,0.527,0.749,0.797,0.713,0.774,0.468,0.843,0.677,0.873,-0.783,-0.998,0.365,-0.526,-0.297,0.012,1244.889,1.169,6.805,0.0,8.038
5896,Mali,1997.0,74360591.896402,0.547,0.396,0.386,0.466,0.372,0.254,0.347,1.101,0.62,Electoral Democracy,0.552,0.642,0.872,0.838,0.884,0.774,0.403,0.843,0.677,0.873,,,,,,,1340.402,1.222,-0.363,0.0,6.839
5897,Mali,1998.0,9556713.35023085,0.515,0.372,0.363,0.443,0.351,0.254,0.347,1.101,0.62,Electoral Democracy,0.561,0.667,0.872,0.838,0.884,0.774,0.403,0.843,0.677,0.873,-0.899,-1.174,0.427,-0.314,-0.228,-0.068,1434.017,1.275,4.037,0.0,27.092
5898,Mali,1999.0,30998905.1859112,0.515,0.372,0.361,0.443,0.351,0.254,0.347,1.101,0.62,Electoral Democracy,0.561,0.667,0.872,0.838,0.884,0.774,0.403,0.843,0.677,0.873,,,,,,,1533.513,1.325,-1.202,0.0,27.76
5899,Mali,2000.0,60331623.1100395,0.515,0.374,0.359,0.443,0.351,0.254,0.347,1.101,0.62,Electoral Democracy,0.561,0.667,0.872,0.838,0.884,0.774,0.403,0.843,0.677,0.873,-0.879,-1.057,0.24,-0.33,-0.242,-0.046,1608.548,1.359,-0.678,0.0,31.714
5900,Mali,2001.0,208998473.655231,0.515,0.374,0.358,0.443,0.351,0.254,0.347,1.101,0.62,Electoral Democracy,0.561,0.667,0.872,0.838,0.884,0.774,0.403,0.843,0.677,0.873,,,,,,,1772.909,1.455,5.187,0.0,42.673
5901,Mali,2002.0,-12371106.203847,0.599,0.407,0.411,0.495,0.406,0.254,0.347,1.101,0.62,Electoral Democracy,0.576,0.723,0.86,0.844,0.861,0.781,0.413,0.843,0.677,0.917,-0.725,-0.698,0.411,-0.578,-0.264,0.281,1881.566,1.504,5.033,0.0,61.361
5902,Mali,2003.0,72517997.3250875,0.625,0.422,0.427,0.513,0.424,0.254,0.347,1.101,0.62,Electoral Democracy,0.581,0.749,0.86,0.85,0.861,0.804,0.397,0.843,0.677,0.917,-0.745,-0.738,0.258,-0.577,0.03,0.336,2017.168,1.567,-1.347,0.0,54.966
5903,Mali,2004.0,84992921.5331431,0.625,0.422,0.425,0.513,0.424,0.254,0.347,1.101,0.62,Electoral Democracy,0.581,0.749,0.86,0.85,0.861,0.804,0.397,0.843,0.677,0.917,-0.678,-0.804,0.452,-0.527,-0.194,0.249,2049.619,1.56,-3.1,0.0,48.784
5904,Mali,2005.0,160281952.808321,0.625,0.422,0.423,0.513,0.424,0.254,0.347,1.101,0.62,Electoral Democracy,0.581,0.749,0.86,0.85,0.861,0.804,0.397,0.843,0.677,0.917,-0.5,-0.726,0.174,-0.56,-0.14,0.248,2161.192,1.593,6.398,0.0,57.849
5905,Mali,2006.0,148327333.705249,0.625,0.422,0.421,0.513,0.424,0.254,0.347,1.101,0.62,Electoral Democracy,0.581,0.749,0.86,0.85,0.861,0.804,0.397,0.843,0.677,0.917,-0.479,-0.766,0.414,-0.459,-0.287,0.297,2315.463,1.655,1.544,0.0,87.104
5906,Mali,2007.0,206337322.649109,0.613,0.414,0.409,0.504,0.414,0.254,0.347,1.577,0.62,Electoral Democracy,0.573,0.704,0.859,0.852,0.861,0.804,0.405,0.843,0.677,0.917,-0.426,-0.766,0.23,-0.39,-0.182,0.225,2429.956,1.687,1.412,,
5907,Mali,2008.0,267511185.91091,0.601,0.408,0.4,0.494,0.406,0.254,0.347,1.076,0.62,Electoral Democracy,0.569,0.683,0.859,0.852,0.861,0.804,0.402,0.843,0.677,0.914,-0.537,-0.792,0.21,-0.424,-0.319,0.203,2604.319,1.747,9.171,,
5908,Mali,2009.0,649211715.168639,0.602,0.408,0.398,0.495,0.406,0.254,0.347,1.076,0.62,Electoral Democracy,0.569,0.683,0.859,0.852,0.861,0.804,0.402,0.843,0.677,0.922,-0.681,-0.802,-0.076,-0.409,-0.363,0.07,2815.03,1.82,2.199,,
5909,Mali,2010.0,371932364.723095,0.6,0.402,0.394,0.494,0.406,0.254,0.486,1.076,0.696,Electoral Democracy,0.576,0.683,0.859,0.863,0.861,0.849,0.39,0.852,0.677,0.919,-0.677,-0.853,-0.183,-0.484,-0.447,0.158,2960.272,1.862,1.109,,
5910,Mali,2011.0,556875894.544289,0.602,0.403,0.395,0.497,0.407,0.254,0.486,1.076,0.696,Electoral Democracy,0.576,0.683,0.859,0.863,0.861,0.849,0.398,0.852,0.677,0.921,-0.648,-0.802,-0.708,-0.405,-0.5,0.168,3096.696,1.882,,,
5911,Mali,2012.0,397842480.253922,0.356,0.234,0.263,0.337,0.272,0.254,1.033,1.873,1.379,Electoral Autocracy,0.574,0.683,0.847,0.84,0.861,0.849,0.387,0.852,0.677,0.91,-0.831,-0.984,-2.034,-0.427,-0.665,-0.496,3165.61,1.869,,,
5912,Mali,2013.0,307940910.774012,0.331,0.196,0.228,0.317,0.244,0.543,1.033,1.971,0.838,Electoral Autocracy,0.613,0.601,0.774,0.785,0.757,0.714,0.402,0.856,0.642,0.871,-0.792,-0.899,-1.722,-0.519,-0.747,-0.285,3288.371,1.887,,,
5913,Mali,2014.0,144214831.237,0.557,0.338,0.338,0.465,0.362,0.543,1.033,1.61,0.838,Electoral Democracy,0.603,0.565,0.774,0.785,0.757,0.714,0.402,0.856,0.642,0.859,-0.751,-1.088,-1.714,-0.634,-0.635,-0.161,3514.472,1.96,,,
5914,Mali,2015.0,275525536.040377,0.561,0.361,0.338,0.462,0.364,0.543,1.033,1.61,0.838,Electoral Democracy,0.594,0.565,0.77,0.778,0.757,0.714,0.402,0.856,0.642,0.843,-0.681,-0.929,-1.686,-0.614,-0.731,-0.198,3760.553,2.031,,,
5915,Mali,2016.0,356476591.902583,0.561,0.361,0.338,0.462,0.365,0.543,1.033,1.61,0.838,Electoral Democracy,0.594,0.565,0.77,0.778,0.757,0.714,0.402,0.856,0.642,0.843,-0.655,-0.996,-1.617,-0.629,-0.785,-0.182,4033.234,2.125,,,
5916,Mali,2017.0,560747464.368764,0.545,0.333,0.327,0.424,0.354,0.543,1.033,1.61,0.838,Electoral Democracy,0.601,0.584,0.745,0.804,0.697,0.807,0.373,0.771,0.624,0.779,-0.644,-0.939,-1.907,-0.601,-0.778,-0.212,4387.634,2.252,,,
5917,Mali,2018.0,467295391.07784,0.527,0.313,0.318,0.408,0.324,0.543,1.033,2.61,1.354,Electoral Democracy,0.627,0.591,0.753,0.804,0.697,0.807,0.373,0.701,0.624,0.778,-0.691,-1.0,-2.089,-0.585,-0.799,-0.334,4722.882,2.356,,,
5918,Mali,2019.0,859091549.188966,0.523,0.328,0.316,0.43,0.323,0.748,1.033,2.23,1.354,Electoral Democracy,0.574,0.552,0.742,0.78,0.697,0.753,0.419,0.729,0.694,0.865,-0.692,-1.069,-2.201,-0.608,-0.846,-0.444,5072.011,2.444,,,
5919,Mali,2020.0,536851812.897275,0.385,0.247,0.242,0.345,0.257,1.161,2.0,2.23,1.781,Electoral Autocracy,0.591,0.527,0.74,0.787,0.691,0.753,0.427,0.729,0.694,0.782,-0.784,-1.166,-2.134,-0.659,-0.934,-0.735,,,,,
5920,Mali,2021.0,639944165.358959,0.246,0.161,0.177,0.241,0.183,0.915,2.0,2.262,2.734,Closed Autocracy,0.749,0.571,0.759,0.796,0.706,0.753,0.314,0.729,0.62,0.783,-0.867,-1.223,-2.352,-0.622,-0.902,-0.777,,,,,
5921,Mali,2022.0,,0.235,0.153,0.175,0.252,0.198,0.915,1.394,0.913,0.376,Closed Autocracy,0.751,0.528,0.759,0.796,0.706,0.753,0.314,0.729,0.55,0.717,,,,,,,,,,,
5932,Malta,1970.0,11600000.0,0.714,0.535,0.295,0.516,0.593,1.825,-1.275,-0.77,-1.436,Electoral Democracy,0.338,0.359,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.794,,,,,,,135.603,4.037,3.72,,
5933,Malta,1971.0,11544861.4936237,0.7,0.522,0.289,0.508,0.582,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.35,0.421,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,144.48,4.301,2.32,,
5934,Malta,1972.0,4455199.05424475,0.698,0.522,0.289,0.507,0.58,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.359,0.471,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,152.576,4.56,3.37,,
5935,Malta,1973.0,5151890.39620357,0.698,0.522,0.304,0.523,0.58,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.359,0.471,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,162.793,4.869,7.69,,
5936,Malta,1974.0,10636044.1109678,0.698,0.522,0.304,0.523,0.58,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.359,0.471,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,179.959,5.368,7.26,,
5937,Malta,1975.0,15853077.5306963,0.698,0.522,0.304,0.523,0.58,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.359,0.471,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,213.649,6.284,8.79,,
5938,Malta,1976.0,14113136.4229389,0.691,0.517,0.301,0.518,0.574,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.357,0.469,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,247.4,7.218,0.55,,
5939,Malta,1977.0,18469880.9169504,0.674,0.503,0.292,0.505,0.581,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.354,0.463,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,277.861,8.047,10.04,,
5940,Malta,1978.0,21536997.8502885,0.674,0.503,0.292,0.505,0.581,1.825,-0.943,-0.77,-1.436,Electoral Democracy,0.354,0.463,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,308.985,8.821,4.71,,
5941,Malta,1979.0,16179875.627472,0.674,0.503,0.292,0.505,0.581,1.825,-0.943,0.839,-0.425,Electoral Democracy,0.354,0.463,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,336.222,9.47,7.15,,
5942,Malta,1980.0,26633728.4130748,0.674,0.503,0.292,0.505,0.581,1.825,-0.154,0.839,-0.425,Electoral Democracy,0.354,0.463,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,358.924,9.983,15.75,,
5943,Malta,1981.0,39048273.8526508,0.673,0.502,0.292,0.504,0.58,1.825,-0.154,2.395,1.323,Electoral Democracy,0.354,0.462,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,373.877,10.312,11.51,,
5944,Malta,1982.0,20866569.259095,0.654,0.487,0.282,0.491,0.562,1.825,-0.154,2.395,1.705,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,390.232,10.704,5.82,,
5945,Malta,1983.0,24511551.5107052,0.654,0.487,0.282,0.491,0.562,1.825,0.564,2.395,1.705,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,390.172,10.71,-0.88,,
5946,Malta,1984.0,26245343.3921578,0.654,0.487,0.282,0.491,0.562,1.825,0.564,2.395,1.705,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,393.974,10.823,-0.44,,
5947,Malta,1985.0,18970276.3546413,0.654,0.487,0.282,0.491,0.562,1.825,0.564,1.987,1.3,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,405.167,11.089,-0.24,,
5948,Malta,1986.0,21883369.2847757,0.654,0.49,0.282,0.491,0.562,1.825,0.564,1.987,1.3,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.761,0.737,0.951,0.764,,,,,,,420.983,11.451,2.03,,
5949,Malta,1987.0,19392652.9824646,0.722,0.543,0.317,0.598,0.623,1.676,0.411,1.987,1.3,Electoral Democracy,0.339,0.337,0.338,0.25,0.434,0.241,0.761,0.737,0.951,0.902,,,,,,,444.349,11.986,0.43,,
5950,Malta,1988.0,40803167.5347834,0.734,0.565,0.323,0.609,0.64,1.676,-1.282,-0.054,-2.128,Electoral Democracy,0.29,0.305,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,481.338,12.794,0.94,,
5951,Malta,1989.0,51651039.8358645,0.734,0.565,0.323,0.609,0.64,1.676,-1.282,-0.054,-2.128,Electoral Democracy,0.29,0.305,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,517.581,13.641,0.85,,
5952,Malta,1990.0,30019824.4123478,0.734,0.565,0.323,0.614,0.64,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.29,0.305,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,565.12,14.73,2.98,,
5953,Malta,1991.0,90037665.2203841,0.741,0.57,0.326,0.621,0.647,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.28,0.305,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,602.517,15.465,2.54,,
5954,Malta,1992.0,84694336.1518443,0.778,0.6,0.513,0.653,0.683,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.279,0.296,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,627.676,15.952,1.63,,
5955,Malta,1993.0,56441543.4034257,0.784,0.605,0.518,0.659,0.689,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.279,0.294,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,659.764,16.632,4.14,,
5956,Malta,1994.0,151693045.263198,0.784,0.605,0.518,0.659,0.689,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.279,0.294,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,694.734,17.363,4.13,,
5957,Malta,1995.0,392188547.165383,0.784,0.605,0.518,0.659,0.669,0.836,-1.439,-0.939,-2.128,Electoral Democracy,0.279,0.294,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,737.455,18.221,4.43,,
5958,Malta,1996.0,312996146.994209,0.795,0.614,0.525,0.67,0.678,0.836,-1.794,-1.107,-2.128,Electoral Democracy,0.271,0.224,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.479,0.927,1.325,0.968,1.054,1.166,770.416,18.897,2.05,,
5959,Malta,1997.0,136993957.138889,0.798,0.616,0.528,0.673,0.68,0.836,-1.794,-1.107,-2.128,Electoral Democracy,0.272,0.23,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,820.237,19.995,3.11,,
5960,Malta,1998.0,323284766.09652,0.797,0.616,0.527,0.673,0.68,0.836,-1.794,-1.107,-2.128,Electoral Democracy,0.272,0.231,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.528,0.893,1.426,1.012,1.261,1.137,874.904,21.121,2.39,,
5961,Malta,1999.0,667032818.087456,0.796,0.616,0.526,0.673,0.68,0.836,-1.794,-1.107,-2.128,Electoral Democracy,0.27,0.234,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,927.524,22.237,2.13,,
5962,Malta,2000.0,743185324.698102,0.796,0.616,0.526,0.673,0.68,0.836,-1.794,-0.628,-2.128,Electoral Democracy,0.27,0.234,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.922,1.051,1.586,1.1,1.364,1.192,973.446,23.151,2.37,,
5963,Malta,2001.0,416889166.287732,0.796,0.616,0.526,0.673,0.68,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.27,0.234,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,,,,,,,985.018,23.314,2.93,,
5964,Malta,2002.0,-497796507.906789,0.796,0.616,0.553,0.673,0.68,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.27,0.234,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.775,1.05,1.598,1.061,1.475,1.168,1012.057,23.827,2.19,,
5965,Malta,2003.0,911474591.335865,0.796,0.615,0.554,0.672,0.681,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.268,0.238,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.919,0.879,1.548,1.149,1.54,1.345,1039.802,24.278,1.3,,
5966,Malta,2004.0,7469040204.51318,0.796,0.615,0.554,0.672,0.689,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.268,0.24,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.831,0.779,1.318,1.125,1.313,1.373,1050.174,24.441,2.79,,
5967,Malta,2005.0,21801420447.3894,0.796,0.615,0.554,0.672,0.689,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.268,0.24,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,0.816,0.817,1.38,1.06,1.416,1.234,1076.237,24.848,3.01,,
5968,Malta,2006.0,25035392674.1694,0.796,0.615,0.554,0.672,0.689,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.268,0.24,0.231,0.173,0.271,0.112,0.869,0.87,0.951,0.902,1.003,1.018,1.231,1.115,1.556,1.204,1103.932,25.38,2.77,,
5969,Malta,2007.0,35591477412.0334,0.792,0.613,0.55,0.67,0.687,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.277,0.24,0.239,0.192,0.271,0.112,0.869,0.87,0.951,0.902,1.016,1.199,1.27,1.144,1.613,1.243,1143.666,26.062,1.25,,
5970,Malta,2008.0,14837770104.3279,0.809,0.627,0.559,0.684,0.701,0.836,-1.794,-1.11,-2.128,Electoral Democracy,0.279,0.262,0.239,0.192,0.271,0.112,0.869,0.87,0.951,0.887,0.987,1.271,1.273,1.202,1.614,1.25,1173.045,26.623,4.3,,
5971,Malta,2009.0,1444871046.00599,0.827,0.644,0.571,0.7,0.72,0.836,-1.794,-1.746,-2.128,Electoral Democracy,0.264,0.245,0.232,0.175,0.271,0.112,0.869,0.87,0.951,0.902,0.767,1.17,1.249,1.364,1.474,1.153,1179.558,26.576,2.1,,
5972,Malta,2010.0,9244998119.92181,0.827,0.644,0.569,0.7,0.721,0.836,-1.794,-0.585,-2.128,Electoral Democracy,0.264,0.245,0.232,0.175,0.271,0.112,0.869,0.87,0.951,0.902,0.785,1.187,1.253,1.429,1.41,1.167,1218.156,27.206,1.5,,
5973,Malta,2011.0,7806911229.55313,0.827,0.644,0.576,0.7,0.721,0.836,-1.794,-0.585,-2.128,Electoral Democracy,0.264,0.245,0.232,0.175,0.271,0.112,0.869,0.87,0.951,0.902,0.759,1.189,1.064,1.334,1.279,1.143,1249.319,27.724,,,
5974,Malta,2012.0,3323599814.67226,0.82,0.638,0.574,0.696,0.715,0.836,-1.794,-0.585,-2.128,Electoral Democracy,0.274,0.246,0.232,0.175,0.271,0.112,0.869,0.87,0.951,0.892,0.936,1.241,1.065,1.321,1.339,1.165,1293.559,28.404,,,
5975,Malta,2013.0,510057778.08271,0.796,0.612,0.549,0.652,0.692,0.836,-1.794,-0.585,-2.128,Electoral Democracy,0.304,0.25,0.345,0.227,0.406,0.112,0.832,0.87,0.951,0.833,0.976,1.252,1.043,1.291,1.326,1.157,1350.931,29.343,,,
5976,Malta,2014.0,155878728.130936,0.782,0.596,0.537,0.639,0.678,1.557,-1.794,-0.585,-2.128,Electoral Democracy,0.303,0.251,0.345,0.227,0.406,0.112,0.825,0.87,0.951,0.813,0.847,1.024,1.125,1.078,1.191,1.184,1460.034,31.123,,,
5977,Malta,2015.0,3640705146.70853,0.782,0.595,0.581,0.635,0.674,1.557,-1.794,-0.585,-1.204,Electoral Democracy,0.303,0.251,0.345,0.227,0.406,0.112,0.817,0.87,0.93,0.813,0.897,0.847,1.064,1.164,1.131,1.203,1586.324,33.165,,,
5978,Malta,2016.0,2776034107.56,0.778,0.586,0.577,0.634,0.673,1.557,-1.794,0.314,-0.623,Electoral Democracy,0.309,0.251,0.359,0.277,0.406,0.149,0.805,0.87,0.902,0.801,0.716,0.951,1.08,1.153,0.991,1.196,1689.306,34.86,,,
